npi,name,state,pecos_provider_type,pecos_codes,pecos_resolved_nucc,nppes_nucc,nppes_lookup_url
1003033671,"MCCURDY, THOMAS",WA,PRACTITIONER - OPTOMETRY,14-41,"152W00000X,152WC0802X,152WL0500X,152WP0200X,152WS0006X+2",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1003033671
1003043415,"PANCH, SANDHYA",WA,PRACTITIONER - HEMATOLOGY,14-82,207RH0000X,"207R00000X,208M00000X",https://npiregistry.cms.hhs.gov/provider-view/1003043415
1003048737,"GODINA, OLGA",WA,PRACTITIONER - PSYCHIATRY,14-26,"2084P0301X,2084P0800X",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003048737
1003067679,PROVIDENCE HEALTH & SERVICES - WASHINGTON,WA,PART A PROVIDER - CRITICAL ACCESS HOSPITAL,00-85,204E00000X,282NC0060X,https://npiregistry.cms.hhs.gov/provider-view/1003067679
1003076332,"LOPEZ, STEPHEN",WA,PRACTITIONER - HOSPITALIST,14-C6,208M00000X,207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1003076332
1003081456,"TREHAN, INDI",WA,PRACTITIONER - INFECTIOUS DISEASE,14-44,207RI0200X,"208000000X,2080P0204X,2080P0208X",https://npiregistry.cms.hhs.gov/provider-view/1003081456
1003094509,"ADVANCED HEALTH CHIROPRACTIC, INC.",WA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",261QH0100X,https://npiregistry.cms.hhs.gov/provider-view/1003094509
1003099821,"HUNT, SUSAN",WA,PRACTITIONER - HOSPITALIST,14-C6,208M00000X,"207R00000X,208000000X",https://npiregistry.cms.hhs.gov/provider-view/1003099821
1003104357,"SHAMELI, AFSHIN",WA,PRACTITIONER - PATHOLOGY,14-22,"207ZB0001X,207ZC0006X,207ZC0008X,207ZC0500X,207ZD0900X+11",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003104357
1003106071,"CRAWFORD, JEFFREY",WA,PRACTITIONER - VASCULAR SURGERY,14-77,2086S0129X,390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003106071
1003106675,"LUO, XIN",WA,PRACTITIONER - FAMILY PRACTICE,14-08,"207Q00000X,207QA0000X,207QA0401X,207QA0505X,207QB0002X+5",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003106675
1003107582,"LEE, ALENA",WA,PRACTITIONER - CLINICAL PSYCHOLOGIST,14-68,103TC0700X,171M00000X,https://npiregistry.cms.hhs.gov/provider-view/1003107582
1003115841,"FORDHAM, TYLER",WA,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",122300000X,https://npiregistry.cms.hhs.gov/provider-view/1003115841
1003119116,"AKWO, WALTER",WA,PRACTITIONER - NURSE PRACTITIONER,14-50,"363L00000X,363LA2100X,363LA2200X,363LC0200X,363LC1500X+13",320900000X,https://npiregistry.cms.hhs.gov/provider-view/1003119116
1003130873,WASHINGTON UROLOGY PLLC,WA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",208800000X,https://npiregistry.cms.hhs.gov/provider-view/1003130873
1003132648,"CHAU, PHUONG",WA,PRACTITIONER - CLINICAL PSYCHOLOGIST,14-68,103TC0700X,"103G00000X,103T00000X",https://npiregistry.cms.hhs.gov/provider-view/1003132648
1003137506,"WARNER, KATHERINE",WA,PRACTITIONER - VASCULAR SURGERY,14-77,2086S0129X,208600000X,https://npiregistry.cms.hhs.gov/provider-view/1003137506
1003138314,"STALLWORTH, LEAH",WA,PRACTITIONER - NURSE PRACTITIONER,14-50,"363L00000X,363LA2100X,363LA2200X,363LC0200X,363LC1500X+13",163W00000X,https://npiregistry.cms.hhs.gov/provider-view/1003138314
1003143652,WILLIAM FORSYTHE DO PLLC,WA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207P00000X,https://npiregistry.cms.hhs.gov/provider-view/1003143652
1003146846,CUMMINS CHIROPRACTIC AND WELLNESS PLLC,WA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",111N00000X,https://npiregistry.cms.hhs.gov/provider-view/1003146846
1003159948,"PETSAS, KRISTINA",WA,PRACTITIONER - GENERAL PRACTICE,14-01,208D00000X,207Q00000X,https://npiregistry.cms.hhs.gov/provider-view/1003159948
1003162314,"MILLER, JUSTIN",WA,PRACTITIONER - CLINICAL PSYCHOLOGIST,14-68,103TC0700X,103G00000X,https://npiregistry.cms.hhs.gov/provider-view/1003162314
1003171687,HEARING HEALTH SERVICES LLC,WA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",261QH0700X,https://npiregistry.cms.hhs.gov/provider-view/1003171687
1003171976,"ALVA VENUR, VYSHAK",WA,PRACTITIONER - MEDICAL ONCOLOGY,14-90,207RX0202X,"207R00000X,207RH0003X",https://npiregistry.cms.hhs.gov/provider-view/1003171976
1003176223,"NILAN, MATTHEW",WA,PRACTITIONER - EMERGENCY MEDICINE,14-93,"146E00000X,207P00000X,207PE0004X,207PE0005X,207PH0002X+3",208D00000X,https://npiregistry.cms.hhs.gov/provider-view/1003176223
1003176710,"LORENTS, EVELYN",WA,PRACTITIONER - DIAGNOSTIC RADIOLOGY | PRACTITIONER - INTERVENTIONAL RADIOLOGY,"14-30,14-94","2085D0003X,2085H0002X,2085P0229X,2085R0202X,2085R0204X+2",207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1003176710
1003179300,"BAILEY, CHAD",WA,PRACTITIONER - PLASTIC AND RECONSTRUCTIVE SURGERY,14-24,"208200000X,2082S0099X,2082S0105X",2086S0122X,https://npiregistry.cms.hhs.gov/provider-view/1003179300
1003201690,"KATZER, CARA",WA,PRACTITIONER - OTOLARYNGOLOGY,14-04,"207Y00000X,207YP0228X,207YS0012X,207YS0123X,207YX0007X+3",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003201690
1003202870,"VENKITAPATHY, PADHMA",WA,PRACTITIONER - PODIATRY,14-48,"213E00000X,213EG0000X,213EP0504X,213EP1101X,213ER0200X+3",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003202870
1003208018,LINK AUDIOLOGY LLC,WA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",231H00000X,https://npiregistry.cms.hhs.gov/provider-view/1003208018
1003220971,"PARK, HEE JUNG",WA,PRACTITIONER - ANESTHESIOLOGY,14-05,"207L00000X,207LA0401X,207LC0200X,207LH0002X,207LP2900X+1",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003220971
