npi,name,state,pecos_provider_type,pecos_codes,pecos_resolved_nucc,nppes_nucc,nppes_lookup_url
1003020496,"WINTERS, AMANDA",IA,PRACTITIONER - PSYCHIATRY,14-26,"2084P0301X,2084P0800X",2084P0015X,https://npiregistry.cms.hhs.gov/provider-view/1003020496
1003026253,PAIN MANAGEMENT PC,IA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",367500000X,https://npiregistry.cms.hhs.gov/provider-view/1003026253
1003031477,"SANTUCCI, MICHAEL",IA,PRACTITIONER - ORAL SURGERY,14-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1003031477
1003085838,D COLETTE MURPHY DC PC,IA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",111N00000X,https://npiregistry.cms.hhs.gov/provider-view/1003085838
1003089814,"LUKENBILL, JOSHUA",IA,PRACTITIONER - MEDICAL ONCOLOGY,14-90,207RX0202X,"207R00000X,207RH0003X",https://npiregistry.cms.hhs.gov/provider-view/1003089814
1003091828,FISH CHIROPRACTIC LLC,IA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",111N00000X,https://npiregistry.cms.hhs.gov/provider-view/1003091828
1003100546,"CHEROKEE HEALTHCARE, INC.",IA,PART A PROVIDER - SKILLED NURSING FACILITY,00-18,"207W00000X,207WX0009X,207WX0107X,207WX0109X,207WX0110X+2",314000000X,https://npiregistry.cms.hhs.gov/provider-view/1003100546
1003103169,"HAMMERSTROM, AMY",IA,PRACTITIONER - CLINICAL SOCIAL WORKER,14-80,1041C0700X,104100000X,https://npiregistry.cms.hhs.gov/provider-view/1003103169
1003103383,"SUTAMTEWAGUL, GRERK",IA,PRACTITIONER - HEMATOLOGY,14-82,207RH0000X,"207RH0003X,390200000X",https://npiregistry.cms.hhs.gov/provider-view/1003103383
1003122151,"LIS, TOMASZ",IA,PRACTITIONER - EMERGENCY MEDICINE | PRACTITIONER - FAMILY PRACTICE,"14-08,14-93","146E00000X,207P00000X,207PE0004X,207PE0005X,207PH0002X+13",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003122151
1003122805,"PAUL, DAVID",IA,PRACTITIONER - CLINICAL PSYCHOLOGIST,14-68,103TC0700X,101YM0800X,https://npiregistry.cms.hhs.gov/provider-view/1003122805
1003157603,IDA COUNTY IOWA COMMUNITY HOSPITAL,IA,PART A PROVIDER - RURAL HEALTH CLINIC,00-17,"207LH0002X,207PH0002X,207QH0002X,207RH0002X,207VH0002X+2",261QR1300X,https://npiregistry.cms.hhs.gov/provider-view/1003157603
1003178443,"VEIT, KALEB",IA,PRACTITIONER - PULMONARY DISEASE,14-29,207RP1001X,207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1003178443
1003201880,"LAIDIG, JOHANNA",IA,PRACTITIONER - ANESTHESIOLOGY,14-05,"207L00000X,207LA0401X,207LC0200X,207LH0002X,207LP2900X+1",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1003201880
